Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	tree_length
0	-52.04811	-235.19	183.1419	0.26633	0.435095	0.564905	0.73367	3.311927	0.00789838	0.00985623	0.00721126	0.000461755	0.00844619	0.00718966	0.0254885	0.0378858	0.00281996	0.0186551	0.00309227	0.0123254	0.0311412	0.0363821	0.0122094	0.00646578	0.00255138	0.0369968	0.00106176	0.00101216	0.0132904	0.0163203	0.047948	0.0356306	0.0746853	0.00863608	0.0311007	0.145818	0.0271178	0.00775806	0.0107209	0.0126281	0.00954946	0.0147694	0.0247222	0.0169307	0.0216553	0.0408078	0.0235882	0.00630306	0.00497383	0.0119883	0.0173265	0.0128219	0.0464118	0.0211741	0.0109242	0.0100273	0.00104586	0.000694299	0.00459247	0.0026032	0.0002363	0.0199771	0.0115871	0.0170579	0.0367741	0.000377525	0.0288691	0.0322661	0.00704535	0.0798965	0.00296419	0.0389729	0.0367006	0.0305925	0.0171894	0.00760143	0.0979836	0.094065	0.0369044	0.00716065	0.0016629	0.0601072	0.00721626	0.0374648	0.0336132	0.0272075	0.0490678	0.009465	0.014239	0.0316445	0.0074979	0.0387089	0.0292992	0.0333874	0.0187695	0.0383369	0.0277724	0.01859	0.015598	0.0314482	0.00888763	0.0469868	0.0883612	0.00106855	0.0301026	0.025585	0.0134774	0.0634632	0.0279567	0.020503	0.0402108	0.253927	0.139519	0.437323	0.169231	0.285488	0.542611	0.826353	1.21014	1.84294	3.50277	0.9064062	0.00315224	0.00393362	0.00287801	0.000184287	0.00337088	0.00286939	0.0101725	0.0151202	0.00112545	0.00744527	0.00123412	0.00491908	0.0124285	0.0145201	0.00487277	0.00258049	0.00101826	0.0147654	0.000423747	0.000403951	0.0053042	0.00651345	0.019136	0.0142202	0.0298069	0.00344666	0.0124123	0.0581961	0.0108227	0.00309624	0.0042787	0.00503986	0.00381119	0.00589449	0.00986665	0.00675705	0.00864265	0.0162864	0.00941405	0.00251555	0.00198506	0.00478452	0.00691499	0.00511722	0.018523	0.00845059	0.00435983	0.00400191	0.000417401	0.000277095	0.00183286	0.00103894	9.43072e-05	0.00797287	0.00462441	0.0068078	0.0146766	0.00015067	0.0115217	0.0128774	0.0028118	0.0318867	0.00118301	0.0155541	0.0146472	0.0122095	0.00686028	0.00303373	0.0391053	0.0375414	0.0147285	0.00285782	0.000663664	0.0239888	0.00288001	0.0149522	0.013415	0.0108585	0.019583	0.00377748	0.00568277	0.0126293	0.00299241	0.0154487	0.0116933	0.0133249	0.0074909	0.0153003	0.011084	0.00741926	0.00622516	0.012551	0.00354705	0.0187525	0.035265	0.000426457	0.012014	0.010211	0.00537882	0.0253282	0.0111575	0.00818274	0.0160482	2.505637
36	-54.0187	-240.1119	186.0932	0.090163	0.351882	0.648118	0.909837	0.7442069	0.128772	0.05241	0.00152191	0.0018555	0.0366511	0.00826039	0.0190412	0.000604218	0.00236753	0.00728308	0.00424244	0.0162348	0.0239534	0.00508121	0.00811063	0.0318091	0.0117872	0.00523633	0.00540965	0.00834594	0.00384105	0.00440392	0.0237036	0.0094675	0.00419689	0.00510349	0.00733608	0.0300679	0.000191439	0.0167826	0.00280527	0.0107464	0.0272069	0.0351206	0.0272613	0.0155121	0.0207264	0.0129816	0.0136631	0.00522069	0.00336758	0.038385	0.0865266	0.0539156	0.00590646	0.00107504	0.00117933	0.0139512	0.00825943	0.0100387	0.00777672	0.00860923	0.00432961	0.0101541	0.0148836	0.0588421	0.00055611	0.0103637	0.0134527	0.0120535	0.0141187	0.0155599	0.0025237	0.00392553	0.0168689	0.019673	0.000667062	0.0106284	0.000168941	0.0329529	0.0112403	0.0254265	0.000836579	0.026907	0.000355556	0.0180145	0.0215442	0.0138618	0.012552	0.0517842	0.0154569	0.00182313	0.0348349	0.0108463	0.0140625	0.00339256	0.0778208	0.034737	0.0516384	0.0225136	0.0390866	0.0233108	0.00270795	0.0164413	0.0533346	0.00179716	0.0240573	0.00818019	0.0268761	0.0669559	0.00873253	0.051371	0.0223024	0.571391	0.173079	0.167297	0.088233	0.319508	0.573237	0.84063	1.18958	1.74448	3.12982	0.825003	0.0666926	0.0271437	0.000788212	0.000960983	0.018982	0.00427815	0.00986165	0.000312931	0.00122617	0.00377199	0.00219721	0.00840817	0.0124058	0.00263162	0.00420058	0.0164743	0.00610471	0.00271195	0.00280172	0.00432246	0.00198932	0.00228084	0.0122763	0.00490333	0.00217362	0.00264316	0.00379944	0.0155725	9.91484e-05	0.00869191	0.00145288	0.00556569	0.0140908	0.0181894	0.0141189	0.00803388	0.0107344	0.00672333	0.00707629	0.00270385	0.00174411	0.01988	0.0448131	0.0279235	0.00305902	0.000556773	0.00061079	0.0072255	0.00427765	0.00519915	0.00402765	0.00445882	0.00224235	0.00525891	0.0077084	0.030475	0.000288016	0.00536747	0.00696729	0.00624264	0.00731221	0.00805863	0.00130705	0.00203307	0.0087366	0.0101889	0.000345479	0.00550454	8.74965e-05	0.0170667	0.00582146	0.0131687	0.000433274	0.0139355	0.000184147	0.00932993	0.011158	0.00717916	0.00650082	0.0268196	0.00800532	0.00094422	0.0180414	0.00561744	0.00728312	0.00175705	0.0403043	0.0179907	0.0267441	0.0116601	0.0202434	0.0120729	0.00140248	0.00851514	0.0276226	0.000930771	0.0124595	0.00423662	0.0139194	0.0346772	0.00452267	0.0266056	0.0115507	1.930833
72	-44.75753	-228.9083	184.1508	0.225803	0.420982	0.579018	0.774198	2.289304	0.033012	0.00728668	0.00128448	0.000783231	0.0124668	0.00389913	0.0225631	0.0286473	0.0649327	0.00607266	0.0132153	0.00886466	0.0409493	0.0344372	0.00589846	0.00547526	0.00848525	5.7248e-05	0.0110709	0.000268855	0.10138	0.00579869	0.00333235	0.0177139	0.0195946	0.00131882	0.00238977	0.0568228	0.000701021	0.00682352	0.0107799	0.00426749	0.0620386	0.0140745	0.0118205	0.00235146	0.0563127	0.0269185	0.00707336	0.00731949	0.0011662	0.0195273	0.109243	0.00983047	0.00226077	0.0201048	0.00131653	0.0170436	0.0266199	0.00311691	0.0246564	0.0192286	0.0180282	0.0182295	0.00218926	0.0848506	0.0197269	0.00754273	0.00503973	0.0371902	0.0143688	0.036582	0.0273082	0.0172488	0.0121742	0.0221767	0.0386435	0.118842	0.00159727	0.029976	0.00191476	0.000576347	0.00135595	0.013488	0.00248648	0.0322175	0.00811989	0.011275	0.0266192	0.0657782	0.00113752	0.00830026	0.0274481	0.00991815	0.0218345	0.00307037	0.162659	0.0133164	0.00596388	0.00713999	0.0318434	0.0467392	0.00373947	0.0222722	0.0355296	0.000420915	0.0773251	0.0326364	0.00824455	0.02001	0.00280747	0.0556739	0.0204363	0.181284	0.18096	0.0341755	0.603581	0.288019	0.544952	0.827463	1.20851	1.83502	3.47199	0.9000242	0.0145004	0.00320064	0.0005642	0.000344031	0.005476	0.00171268	0.00991075	0.0125832	0.0285214	0.00266739	0.00580475	0.00389376	0.0179868	0.0151264	0.00259087	0.00240499	0.00372711	2.51459e-05	0.00486287	0.000118093	0.0445306	0.00254705	0.00146372	0.00778077	0.00860684	0.000579287	0.0010497	0.0249592	0.000307921	0.0029972	0.00473504	0.00187448	0.0272502	0.00618218	0.00519211	0.00103287	0.0247351	0.0118238	0.00310694	0.00321506	0.000512248	0.00857729	0.0479845	0.00431799	0.000993033	0.00883093	0.000578278	0.00748632	0.0116927	0.00136909	0.0108302	0.0084461	0.00791881	0.00800723	0.000961624	0.0372703	0.00866495	0.00331311	0.00221368	0.0163357	0.00631142	0.0160685	0.011995	0.00757645	0.00534745	0.00974104	0.016974	0.0522008	0.000701595	0.0131668	0.000841052	0.000253158	0.000595595	0.00592453	0.00109218	0.0141514	0.00356663	0.00495251	0.0116924	0.0288928	0.000499651	0.00364585	0.0120565	0.00435651	0.00959072	0.00134865	0.0714474	0.00584918	0.00261961	0.00313621	0.0139871	0.02053	0.00164255	0.00978297	0.0156062	0.000184885	0.0339647	0.0143354	0.00362138	0.00878929	0.00123317	0.0244545	0.00897657	2.27663
108	-47.50106	-233.9786	186.4776	0.0530722	0.317384	0.682616	0.946928	0.5184052	0.0141759	0.00417788	0.000170311	0.0112753	0.00699751	0.0131089	0.002128	0.0101017	0.00336757	0.00794854	0.00633349	0.0087947	0.0213663	0.0152732	0.00310737	0.00322817	0.00904963	0.00962564	0.00302269	0.00111615	0.00989776	0.0214768	0.0120285	0.00138838	0.00724995	0.0090569	0.000489187	0.0335254	0.004555	0.000242351	0.00642572	0.0268298	0.0110771	0.0346567	0.0164869	0.0180521	0.0186777	0.017951	0.000734788	0.00383562	0.00423042	0.0618694	0.0448491	0.00251537	0.0317264	0.0014484	0.000959891	0.000767465	0.0219283	0.0126568	0.0208092	0.0224774	0.0282703	0.0339652	0.0355489	0.000732838	0.0357525	0.00328706	0.0258768	0.0222307	0.0176893	0.000646442	0.000603012	0.0627134	0.039398	0.029707	0.0172724	0.0135283	0.127155	0.0705561	0.0075629	0.00265073	0.00752984	0.0190471	0.0299364	0.0300688	0.00977712	0.00997531	0.0268792	0.00768797	0.00157915	0.0612591	0.0016732	0.00255402	0.0110019	0.000124544	0.00850548	0.00159888	0.00337293	0.00243197	0.0108574	0.0251274	0.0202831	0.000379509	0.034853	0.021852	0.00439764	0.00254918	0.00699171	0.0177593	0.000527158	0.0333094	0.00272257	0.51118	0.479089	0.000708156	0.00902375	0.214279	0.471755	0.791053	1.26414	2.11974	4.66682	1.113871	0.00871286	0.00256784	0.000104678	0.00693008	0.00430086	0.00805709	0.00130792	0.0062088	0.0020698	0.00488538	0.00389273	0.00540545	0.0131323	0.00938732	0.00190987	0.00198412	0.00556214	0.00591617	0.00185782	0.000686017	0.00608343	0.0132002	0.00739303	0.000853333	0.00445601	0.00556662	0.000300667	0.0206056	0.00279963	0.000148955	0.00394942	0.0164903	0.00680826	0.021301	0.0101333	0.0110953	0.0114798	0.0110331	0.00045162	0.00235747	0.00260013	0.0380266	0.0275655	0.00154602	0.0194999	0.000890224	0.000589975	0.000471704	0.0134777	0.00777922	0.0127899	0.0138152	0.0173757	0.0208759	0.0218493	0.000450422	0.0219744	0.00202031	0.0159046	0.0136636	0.0108723	0.00039732	0.000370627	0.0385453	0.024215	0.0182587	0.0106161	0.00831487	0.0781528	0.0433656	0.00464836	0.00162921	0.00462804	0.0117068	0.0183997	0.0184811	0.00600928	0.00613109	0.0165207	0.00472523	0.000970589	0.0376515	0.00102839	0.00156977	0.00676207	7.6548e-05	0.00522769	0.000982716	0.00207309	0.00149475	0.00667322	0.015444	0.0124665	0.000233256	0.0214216	0.0134308	0.00270291	0.0015668	0.00429729	0.0109153	0.000324005	0.0204728	0.00167336	1.627004
144	-54.62378	-236.862	182.2382	0.30163	0.446274	0.553725	0.69837	4.75242	0.0349593	0.00975281	0.00011237	0.00440072	0.00119361	0.0416144	0.016345	0.00128484	0.040516	0.0246809	0.00579047	0.000693313	0.0162491	0.0218775	0.0122626	0.00694884	0.048686	0.0334912	0.00424059	0.0260008	0.000678082	0.0978872	0.0143781	0.00151663	0.0517889	0.00435298	0.000406991	0.0503056	0.0107922	0.00962626	0.0038598	0.00800256	0.0130681	0.020933	0.0175097	0.0413701	0.00484729	0.0267385	0.00281811	0.007698	0.0480442	0.00177406	0.0355859	0.0121223	0.029502	0.0178978	0.0342087	0.00359248	0.045792	0.0107835	0.0254874	0.0128463	0.0110269	0.00244915	0.0477954	0.0945044	0.00256868	0.0273111	0.0462766	0.013995	0.0056099	0.0322978	0.0283724	0.00209896	0.0186276	0.00575078	0.00353192	0.0349965	0.00620703	0.005509	0.00638098	0.000148461	0.00117816	0.0225383	0.00535293	0.0117816	0.0240739	0.0327111	0.0465393	0.019613	0.00116912	0.0113142	0.0760189	0.00791371	0.0178027	0.014465	0.158969	0.00780407	0.0293201	0.00216487	0.0443335	0.008156	0.00925889	0.02794	0.00636267	0.0145126	0.0190346	0.0710989	0.0396175	0.0146005	0.00225087	0.035724	0.0327051	0.00239155	0.475702	0.0671441	0.454762	0.121429	0.35762	0.725564	1.37824	2.79626	8.23525	1.524536	0.0156831	0.00437523	5.04104e-05	0.00197422	0.000535466	0.0186687	0.00733254	0.000576393	0.018176	0.0110721	0.00259767	0.000311028	0.00728952	0.00981451	0.00550116	0.00311733	0.0218411	0.0150246	0.00190238	0.0116643	0.000304196	0.0439134	0.00645016	0.00068038	0.0232331	0.0019528	0.000182581	0.0225677	0.00484152	0.00431845	0.00173155	0.00359004	0.00586249	0.00939079	0.00785504	0.0185591	0.00217455	0.0119952	0.00126424	0.00345341	0.0215532	0.000795866	0.0159643	0.00543818	0.0132349	0.00802917	0.0153464	0.00161163	0.0205428	0.00483761	0.011434	0.00576302	0.00494682	0.00109872	0.0214416	0.0423958	0.00115234	0.0122521	0.0207602	0.00627834	0.00251667	0.0144892	0.0127282	0.00094162	0.00835658	0.00257987	0.00158446	0.0156998	0.00278455	0.0024714	0.00286258	6.66014e-05	0.000528538	0.010111	0.00240139	0.00528537	0.0107998	0.0146746	0.0208781	0.00879862	0.00052448	0.0050757	0.034103	0.00355018	0.00798651	0.00648918	0.0713152	0.003501	0.0131533	0.000971185	0.0198885	0.00365888	0.00415365	0.0125342	0.00285437	0.00651054	0.00853917	0.0318958	0.0177729	0.00654994	0.00100977	0.0160262	0.0146719	2.229099
180	-55.48297	-240.3426	184.8597	0.147472	0.38727	0.61273	0.852528	1.200126	0.000148692	0.0269912	8.50902e-05	0.00747252	0.00693857	0.00114375	0.0107236	0.00642572	0.0233135	0.0221675	0.0256174	0.00434176	0.0615466	0.00407541	0.00812837	0.0159666	0.0123606	0.00455724	0.0219337	0.0312928	0.0153326	0.00104129	0.0190175	0.0150034	0.00902016	0.0201276	0.0188585	0.0115167	0.0166472	0.053906	0.078188	0.0326746	0.022473	0.0175012	0.0103883	0.0124818	0.00519202	0.00244871	0.00359123	0.00414855	0.0127994	0.0043682	0.0182771	0.00510645	0.0283864	0.00805552	0.00637334	0.0102902	0.100976	0.019264	0.00745474	0.0310659	0.00845098	0.052745	0.0186316	0.0331474	0.0187277	0.0205336	0.0105684	0.0267504	0.0324211	0.0202625	0.0160685	0.0298109	0.0430898	0.0446871	0.0400173	0.00976827	0.0961126	0.00223348	0.0154473	0.0155354	0.0148611	0.00779714	0.052827	0.0137179	0.000900164	0.035334	0.0546004	0.00270756	0.00243714	0.0223924	0.0291942	0.00977605	0.0121724	0.0264226	0.0310095	0.000136899	0.00666785	0.0557583	0.0738286	0.0436276	0.00822043	0.014106	0.0451896	0.000356996	0.0436922	0.00510027	0.0254764	0.0317088	0.0560606	0.0133422	0.0506424	0.0293217	0.839055	0.041768	0.0898548	0.219709	0.477548	0.794071	1.25933	2.09403	4.55148	1.095776	6.57267e-05	0.011931	3.76126e-05	0.00330309	0.00306707	0.000505575	0.00474016	0.00284037	0.0103053	0.00979874	0.0113237	0.0019192	0.0272056	0.00180146	0.003593	0.00705775	0.00546377	0.00201445	0.00969539	0.0138324	0.00677751	0.000460285	0.00840634	0.00663197	0.0039872	0.00889703	0.00833606	0.00509075	0.00735859	0.0238282	0.0345616	0.0144432	0.0099338	0.00773611	0.00459195	0.00551735	0.00229504	0.00108241	0.00158744	0.00183379	0.00565776	0.00193088	0.00807907	0.00225722	0.0125477	0.0035608	0.00281722	0.00454858	0.0446346	0.00851529	0.00329523	0.0137321	0.0037356	0.023315	0.00823575	0.0146522	0.00827823	0.0090765	0.00467157	0.0118245	0.0143311	0.00895669	0.00710278	0.0131774	0.0190471	0.0197531	0.0176889	0.00431789	0.0424848	0.00098727	0.00682821	0.00686713	0.0065691	0.00344658	0.0233512	0.00606377	0.000397901	0.0156187	0.0241351	0.00119683	0.00107729	0.00989815	0.0129048	0.00432133	0.00538059	0.0116796	0.0137072	6.05139e-05	0.0029474	0.0246469	0.0326346	0.0192848	0.00363369	0.00623532	0.0199752	0.000157804	0.0193133	0.00225448	0.0112614	0.0140163	0.0247806	0.00589766	0.0223856	2.26228
216	-44.05993	-229.7935	185.7335	0.136521	0.381493	0.618507	0.863479	1.098457	0.0172934	0.00383724	0.000369836	0.000732643	0.00884107	0.0108814	0.00622406	0.00986565	0.00993061	0.0123878	0.0121787	0.00029391	0.00600449	0.00527415	0.00116702	0.0441992	0.000136348	0.0368436	0.0156697	0.0398597	0.0157468	0.00491621	0.0203432	0.00163802	0.00390065	0.0174994	0.00258725	0.0209436	0.00456416	0.00495856	0.0672397	0.0119991	0.0235873	0.00703422	0.01091	0.00660882	0.0259069	0.00967352	0.0148976	0.0361887	0.00819527	0.00643667	0.0253796	0.0309302	0.00597282	0.00555589	0.00381315	0.0039619	0.061086	0.00134975	0.0333841	0.0192186	0.0160266	0.0414219	0.0254056	0.0108189	0.0152275	0.0155256	0.00709198	0.00602299	0.00336591	0.000321603	0.0105202	0.0615893	0.0315277	0.0264077	0.0454768	0.031625	0.0862421	0.00652478	0.0219215	0.00612407	0.0226146	0.00524545	0.0284778	0.00186359	0.00115656	0.0214857	0.049709	0.00536484	0.00147542	0.0276808	0.0180584	0.01412	0.00844435	0.0162236	0.0249756	0.000668356	0.00511851	0.0197564	0.0217834	0.00265143	0.0189675	0.00320886	0.00641608	0.00767337	0.0208221	0.0193391	0.0035828	0.0348258	0.107848	0.00633399	0.0464059	0.56586	0.392016	0.0354795	0.00664446	0.245545	0.504157	0.807618	1.23821	1.98351	4.07257	1.015387	0.00960799	0.00213191	0.000205475	0.000407046	0.00491197	0.00604553	0.003458	0.00548121	0.0055173	0.00688247	0.00676632	0.000163292	0.00333601	0.00293024	0.000648379	0.0245565	7.5753e-05	0.0204698	0.00870583	0.0221455	0.00874869	0.00273138	0.0113024	0.00091006	0.00216715	0.0097224	0.00143744	0.011636	0.00253578	0.0027549	0.0373574	0.00666651	0.0131048	0.00390811	0.00606141	0.00367176	0.0143935	0.00537447	0.00827689	0.0201059	0.00455317	0.00357612	0.0141005	0.0171844	0.00331841	0.00308677	0.00211853	0.00220117	0.0339385	0.000749904	0.0185477	0.0106776	0.00890416	0.0230134	0.014115	0.00601083	0.00846019	0.00862581	0.0039402	0.00334629	0.00187005	0.000178678	0.00584489	0.0342181	0.0175163	0.0146717	0.0252662	0.0175704	0.0479148	0.00362507	0.0121793	0.00340244	0.0125643	0.0029143	0.0158219	0.00103539	0.000642565	0.0119371	0.0276176	0.00298063	0.000819722	0.0153791	0.010033	0.00784488	0.00469156	0.00901361	0.0138761	0.000371329	0.00284377	0.0109764	0.0121026	0.00147309	0.0105381	0.00178279	0.00356468	0.00426321	0.0115685	0.0107445	0.00199055	0.0193487	0.0599187	0.00351907	0.0257824	1.799904
252	-51.53012	-235.7954	184.2653	0.294068	0.443949	0.55605	0.705933	4.381038	0.000144296	0.000382338	0.000770608	0.010863	0.00889934	0.0039581	0.000636104	0.000964893	0.00865116	0.00914318	0.00442839	0.00229424	0.00404046	0.00672509	0.000990098	0.00485381	0.00786216	0.00279414	0.0142841	0.00420223	0.00421367	0.0019326	0.0121254	7.55403e-07	0.00313851	0.00227617	0.00447121	0.0143931	0.016846	0.00154074	3.69378e-05	0.00899019	0.00752864	0.0120043	0.0168153	0.00406376	0.00798244	0.000141761	0.000725427	0.00157672	0.00372215	0.00404454	0.0153819	0.00311703	0.00157652	0.000743589	0.00299564	0.00196872	0.00272913	0.00027481	0.00575548	0.000770609	0.00170616	0.00579044	0.0180237	0.00657691	0.00486027	0.0121659	0.00740919	0.0117511	0.00789401	0.00261064	0.0203303	0.000964286	0.00995373	0.00791782	0.00739832	0.00212015	0.00359305	0.00254554	0.00822549	0.0176904	0.00023359	0.00703969	0.00637295	5.09573e-05	0.00758499	0.000736653	0.0111557	0.00575624	1.7799e-05	0.0029577	0.0273567	0.00158476	0.0286268	0.00313436	0.00109609	0.00519729	0.0244073	0.00954152	0.0112811	0.00305169	0.00661776	0.00963704	0.000556666	0.00808553	0.0051555	0.00259449	0.0058638	0.00961193	0.0240815	0.0044015	0.00125177	0.426751	0.318541	0.145801	0.108906	0.110664	0.34179	0.715388	1.39784	2.92577	9.03635	1.591659	0.000220184	0.000583419	0.00117589	0.0165761	0.0135797	0.00603976	0.000970647	0.00147235	0.013201	0.0139518	0.00675739	0.00350084	0.00616543	0.010262	0.00151081	0.00740654	0.0119971	0.00426365	0.0217964	0.00641229	0.00642975	0.00294901	0.0185025	1.15269e-06	0.00478914	0.00347326	0.00682273	0.0219628	0.0257057	0.00235105	5.63643e-05	0.0137183	0.0114881	0.0183177	0.0256589	0.006201	0.0121806	0.000216316	0.00110695	0.00240596	0.00567971	0.00617166	0.0234716	0.00475635	0.00240565	0.00113466	0.00457112	0.00300412	0.00416444	0.00041934	0.00878243	0.00117589	0.00260347	0.00883577	0.0275028	0.0100359	0.0074164	0.0185643	0.0113059	0.0179313	0.0120457	0.00398363	0.0310225	0.00147143	0.0151886	0.012082	0.0112893	0.00323519	0.00548272	0.0038843	0.0125515	0.0269942	0.00035644	0.010742	0.00972463	7.7757e-05	0.0115741	0.00112408	0.0170228	0.00878359	2.71599e-05	0.00451323	0.0417443	0.00241823	0.0436824	0.0047828	0.00167255	0.00793067	0.0372436	0.0145596	0.0172142	0.00465665	0.0100982	0.0147054	0.00084943	0.0123379	0.00786691	0.00395899	0.00894771	0.0146671	0.0367466	0.00671635	0.0019101	0.6553404
