Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	tree_length
0	-45.31877	-230.7362	185.4174	0.215612	0.417156	0.582844	0.784388	2.097307	0.00279106	0.0052696	0.00477887	0.000813059	0.000965346	0.00851339	0.00521548	0.0188512	0.018287	0.00298392	0.000337126	0.00921665	0.0100156	0.00380531	0.00446011	0.00556031	0.00643123	0.00264751	0.0075301	0.000475965	0.00374327	0.00721426	1.19969e-05	0.00286788	0.051677	0.00776444	0.00834072	0.0202452	0.00928491	0.00877961	0.00386594	0.0137827	0.000915028	0.0112913	0.0143172	0.00417308	0.00567199	0.0267876	0.000512833	0.0110827	0.00790409	0.00605907	0.0370113	0.0124636	0.00351711	0.00239691	0.00229806	0.0141137	0.0260863	0.00215941	0.00226159	0.00336883	0.0134337	0.0101518	0.00322178	0.0165658	0.000856665	0.00910695	0.0105061	0.00639696	0.015348	0.00937029	0.0207057	0.00972971	0.0186377	0.00528638	0.03755	0.0102308	0.02221	0.0290288	0.00345381	0.0117014	0.000159385	0.0120641	0.000708278	0.0080344	0.0161802	0.0405524	0.0067573	0.0469937	0.0578505	0.00602746	0.0200179	0.0232837	0.00929951	0.0040803	0.0421669	0.00316863	0.0241357	0.00681413	0.0119134	0.00625148	0.0229814	0.00423182	0.00998256	0.0213514	0.0113355	0.0139319	0.0397343	0.00587199	0.00865696	0.00933858	0.0206508	0.491024	0.19237	0.168215	0.148391	0.177609	0.430489	0.768781	1.30076	2.32294	5.63035	1.249587	0.00227112	0.00428793	0.00388862	0.000661595	0.000785513	0.00692744	0.00424389	0.0153394	0.0148803	0.00242805	0.000274323	0.00749969	0.00814984	0.00309642	0.00362924	0.00452448	0.00523316	0.00215431	0.00612732	0.000387298	0.00304594	0.00587032	9.76198e-06	0.00233362	0.0420501	0.00631801	0.00678693	0.0164738	0.00755523	0.00714406	0.00314576	0.0112152	0.000744568	0.00918783	0.0116501	0.00339568	0.00461536	0.0217974	0.000417297	0.0090181	0.00643164	0.00493033	0.0301165	0.0101418	0.00286191	0.0019504	0.00186995	0.0114845	0.0212267	0.00175714	0.00184028	0.00274125	0.0109311	0.00826065	0.0026216	0.0134797	0.000697078	0.00741042	0.00854893	0.00520528	0.0124888	0.0076247	0.0168484	0.00791718	0.0151657	0.00430159	0.0305549	0.00832489	0.0180726	0.023621	0.0028104	0.00952155	0.000129693	0.0098167	0.000576333	0.00653768	0.013166	0.032998	0.00549849	0.0382392	0.0470736	0.00490461	0.0162888	0.0189462	0.00756711	0.00332018	0.0343117	0.00257835	0.0196395	0.00554473	0.00969407	0.0050869	0.0187002	0.00344348	0.00812292	0.0173739	0.00922379	0.0113366	0.0323322	0.0047781	0.00704426	0.0075989	0.0168038	1.228938
36	-48.9549	-233.8682	184.9133	0.168979	0.397688	0.602312	0.83102	1.427312	0.102261	0.00424754	0.00201715	0.000423977	0.0139447	0.00854112	0.0148064	0.00805056	0.0162018	0.000300901	0.0086439	0.0126995	0.0147463	0.00357773	0.0338015	0.0552107	0.00432344	0.00571754	0.0133152	0.0102026	0.0289211	0.0191673	0.000677818	0.00179348	0.0736149	0.000803363	0.0246937	0.0489286	0.0233984	0.00548586	0.0181398	0.0225721	0.013069	0.0169731	0.0101825	0.0123989	0.0146111	0.0152733	0.00825518	0.0134361	0.00747301	0.00604139	0.0423274	0.0466363	0.0206158	0.00298147	0.000926751	0.0207757	0.0747584	0.000546311	0.0108325	0.007387	0.0210258	0.012014	0.0108295	0.00941736	0.0240636	0.028082	0.0184663	0.00830797	0.00204236	0.0055089	0.0753115	0.00648523	0.0173574	0.0650264	0.0441516	0.00756914	0.000430537	0.01323	0.00765884	0.0482709	0.00872132	0.0559247	0.00274248	0.0100494	0.0771559	0.0351432	0.0387746	0.00588113	0.0474871	0.0291175	0.0469787	0.0126755	0.0272671	0.00112536	0.0884242	0.00931071	0.0399969	0.0206851	0.00648693	0.010461	0.00242369	0.055421	0.0769148	0.00648547	0.0181152	0.00032992	0.0459903	0.0218757	0.0382257	0.0186882	0.0370963	0.554092	0.128757	0.0489535	0.268198	0.31901	0.572802	0.840431	1.18987	1.7458	3.13469	0.8261289	0.0450893	0.00187285	0.000889414	0.000186942	0.00614856	0.003766	0.00652854	0.0035497	0.00714381	0.000132675	0.00381132	0.00559952	0.00650201	0.00157751	0.0149039	0.0243438	0.00190632	0.00252101	0.00587103	0.00449858	0.012752	0.00845137	0.000298868	0.00079079	0.0324587	0.000354223	0.0108881	0.0215739	0.0103169	0.00241886	0.00799832	0.00995261	0.00576248	0.00748388	0.00448972	0.00546701	0.00644241	0.00673438	0.00363992	0.00592431	0.00329504	0.00266381	0.0186632	0.0205632	0.00909003	0.00131461	0.000408628	0.00916052	0.0329629	0.000240883	0.00477632	0.00325712	0.00927081	0.00529729	0.004775	0.00415236	0.0106102	0.0123821	0.00814228	0.0036632	0.000900529	0.00242901	0.0332068	0.00285951	0.00765332	0.0286718	0.0194676	0.00333743	0.000189835	0.00583346	0.00337698	0.0212839	0.00384545	0.0246587	0.00120923	0.00443105	0.03402	0.0154956	0.0170967	0.00259314	0.0209383	0.0128387	0.0207141	0.00558894	0.0120228	0.000496202	0.0389885	0.00410533	0.0176357	0.00912059	0.00286026	0.00461254	0.00106867	0.0244365	0.0339137	0.00285961	0.00798746	0.00014547	0.0202783	0.00964558	0.0168547	0.00824012	0.0163567	2.267955
72	-37.08287	-221.296	184.2132	0.13144	0.378686	0.621314	0.86856	1.054032	0.0129459	0.0228984	0.00444168	0.000679398	0.0197838	0.0435848	0.0245961	0.0717584	0.026365	0.00247514	0.00968912	0.0416619	0.0216441	0.00681869	0.0175861	0.0204612	0.0202554	0.0102303	0.0693511	0.00872501	0.0503526	0.011186	0.000396717	0.00708566	0.0258817	0.000509296	0.0306813	0.126616	0.0197683	0.0152798	0.0232838	0.0122886	0.00476199	0.0113334	0.0576048	0.0106418	0.0283246	0.0246837	0.0322204	0.0211283	0.0106539	0.000152698	0.129256	0.0992403	0.0311773	0.00234386	0.00749151	0.0199573	0.0422214	0.0125791	0.0392434	0.0142821	0.0258133	0.0298261	0.0118394	0.0212167	0.0972829	0.013689	0.0153901	0.0420346	0.00203754	0.0195692	0.101965	0.0177913	0.0020372	0.0486526	0.00420069	0.0678073	0.0113948	0.171733	0.0163552	0.0239811	0.0768515	0.123671	0.0562378	0.0616543	0.0071477	0.0297462	0.0100825	0.0232098	0.101533	0.0387786	0.112508	0.00724287	0.0287409	0.00178049	0.0375647	0.015455	0.0268046	0.0313548	0.000572159	0.0143297	0.0342303	0.0181376	0.078099	0.00120394	0.0124504	0.0454515	0.0414548	0.019385	0.05064	0.058515	0.0611403	0.381905	0.173157	0.32984	0.115098	0.868788	0.933702	0.978826	1.02163	1.07101	1.15103	0.1017038	0.00386542	0.00683704	0.0013262	0.000202856	0.00590709	0.0130136	0.00734395	0.0214257	0.00787209	0.00073903	0.00289299	0.0124395	0.00646251	0.00203593	0.00525089	0.00610933	0.00604789	0.00305458	0.0207069	0.00260513	0.0150344	0.00333993	0.000118452	0.00211565	0.00772778	0.000152066	0.00916087	0.0378053	0.00590246	0.00456226	0.0069521	0.00366913	0.00142184	0.00338393	0.0171997	0.00317745	0.00845719	0.0073701	0.00962041	0.00630851	0.00318105	4.55928e-05	0.0385933	0.0296313	0.00930897	0.000699833	0.00223683	0.00595887	0.0126065	0.00375588	0.0117174	0.00426437	0.00770737	0.00890553	0.00353504	0.00633492	0.0290469	0.00408727	0.0045952	0.0125507	0.000608372	0.00584299	0.030445	0.00531217	0.000608271	0.0145268	0.00125425	0.020246	0.00340228	0.0512762	0.00488336	0.00716031	0.0229464	0.0369259	0.0167916	0.0184088	0.00213417	0.00888167	0.00301046	0.00693	0.030316	0.0115786	0.0335927	0.00216259	0.00858149	0.000531621	0.0112161	0.00461457	0.00800336	0.00936197	0.000170836	0.00427859	0.0102205	0.00541556	0.0233189	0.000359474	0.00371746	0.013571	0.0123776	0.00578802	0.0151202	0.0174715	0.0182554	3.34917
108	-50.09645	-232.3318	182.2354	0.251482	0.430108	0.569893	0.748517	2.879758	0.0016271	0.0112484	0.0157074	0.00983694	0.0113854	0.0118852	0.00944378	0.00181816	0.0442192	0.00363476	0.0235921	0.0299136	0.0124219	0.00265398	0.00665349	0.0209827	0.0124961	0.00360826	0.0228836	0.0112282	0.0322884	0.0343093	0.0112166	0.0134382	0.0164409	0.00467984	0.00245587	0.0221539	0.035234	0.00754828	0.00331046	0.0149086	0.0180277	0.00504115	0.0214606	0.100534	0.00827577	0.0577979	0.00736461	0.0203288	0.0240528	0.0495876	0.0583488	0.0060546	0.00621091	0.0157183	0.000803521	0.00744952	0.0818892	0.00795554	0.0372278	0.0218581	0.044877	0.0348467	0.026066	0.0212661	0.110912	0.0817393	0.0487982	0.00801949	0.0407793	0.0457302	0.200263	0.0591987	0.00620542	0.0309828	0.0149062	0.0261101	0.082826	0.0325665	0.0231673	0.0187622	0.036098	0.00153008	0.00245893	0.020599	0.00141831	0.0142103	0.0580943	0.0511397	0.0361124	0.020667	0.0624124	0.00693876	0.0525174	0.00418458	0.0680766	0.00942849	0.000663141	0.0134434	0.00299009	0.0788369	0.0204276	0.0202272	0.0538372	0.00927686	0.0315492	0.0278865	0.00194394	0.00985555	0.0264834	0.0542614	0.117266	0.389655	0.21748	0.0573463	0.335519	0.137578	0.380073	0.73948	1.3523	2.63107	7.26863	1.434256	0.000562219	0.00388672	0.00542744	0.003399	0.00393406	0.00410674	0.00326315	0.000628237	0.0152793	0.00125593	0.00815188	0.0103362	0.00429221	0.000917043	0.00229901	0.00725024	0.00431782	0.00124678	0.00790708	0.00387972	0.0111567	0.0118551	0.00387571	0.00464337	0.00568088	0.00161705	0.000848586	0.00765494	0.0121746	0.00260819	0.00114388	0.00515144	0.00622918	0.00174189	0.00741537	0.0347379	0.00285956	0.0199712	0.00254472	0.0070243	0.00831107	0.0171342	0.0201615	0.00209207	0.00214608	0.00543121	0.000277644	0.00257406	0.0282955	0.00274891	0.0128635	0.00755274	0.0155065	0.0120407	0.0090067	0.00734817	0.038324	0.0282437	0.0168614	0.00277101	0.0140907	0.0158014	0.0691976	0.0204552	0.00214418	0.0107056	0.0051506	0.00902194	0.0286192	0.0112528	0.00800508	0.00648299	0.0124731	0.000528694	0.000849646	0.00711765	0.000490075	0.00491015	0.0200736	0.0176705	0.0124781	0.00714115	0.0215656	0.00239758	0.0181466	0.00144592	0.0235228	0.00325787	0.000229138	0.00464515	0.00103318	0.0272409	0.00705843	0.00698918	0.0186026	0.00320547	0.0109013	0.00963576	0.000671699	0.00340543	0.00915092	0.0187492	0.0405194	2.894069
144	-53.2794	-239.2466	185.9672	0.160763	0.393838	0.606161	0.839237	1.335769	0.0017346	0.00190588	0.000986002	0.00447882	0.013086	0.00300687	0.00217937	0.00694681	0.0335883	0.00715765	0.00616033	0.00899444	0.0281849	0.0191706	0.013292	0.00208172	0.0181758	0.0202177	0.0103241	0.0116591	0.0464584	0.00632212	0.00658257	0.00758561	0.000303086	0.00980677	0.00838918	0.0371855	0.00407115	0.00478807	0.00949232	0.010448	0.0176493	0.0168875	0.0102023	0.00700469	0.00772178	0.0306176	0.00776739	0.00607089	0.0150121	0.0109835	0.0396411	0.00282763	0.00583715	0.00191823	0.00705119	0.0279328	0.0532722	0.00226243	0.00207983	0.00547851	0.0131986	0.0117782	0.0100224	0.00800329	0.0131502	0.00165026	0.0102372	0.00883067	0.0349489	0.0182757	0.0561581	0.0379854	0.00469608	0.00565733	0.000657098	0.00838652	0.0244271	0.0292752	0.00488604	0.00118955	0.0254818	0.00492222	0.00722984	0.0199906	0.000407971	0.00275257	0.0394511	0.0257928	0.01979	0.0292518	0.017003	0.00726831	0.0154234	0.00572067	0.0125049	0.0147241	0.00264551	0.0013357	0.00584488	0.0192178	0.0138876	0.0234656	0.00797799	0.000954505	0.00640837	0.00479312	0.0011365	0.0126033	0.00131112	0.024462	0.0450519	0.413219	0.475238	0.0499593	0.0615837	0.203301	0.45981	0.784749	1.27429	2.17481	4.9188	1.151896	0.00127058	0.00139604	0.000722236	0.00328069	0.00958534	0.0022025	0.00159636	0.00508847	0.0246031	0.0052429	0.00451238	0.00658833	0.0206452	0.0140423	0.00973627	0.00152484	0.0133136	0.0148093	0.00756233	0.00854015	0.0340303	0.00463089	0.00482166	0.00555638	0.000222007	0.00718336	0.00614499	0.027238	0.00298208	0.00350721	0.00695303	0.00765305	0.012928	0.0123699	0.0074731	0.00513087	0.00565613	0.0224271	0.00568953	0.00444687	0.0109962	0.00804534	0.0290367	0.00207121	0.00427565	0.00140508	0.00516493	0.0204605	0.0390214	0.00165721	0.00152345	0.00401295	0.00966787	0.00862742	0.00734131	0.00586233	0.00963235	0.0012088	0.00749867	0.00646837	0.0255997	0.0133867	0.0411352	0.0278239	0.00343983	0.00414394	0.000481318	0.00614304	0.0178926	0.0214438	0.00357897	0.000871336	0.0186652	0.00360548	0.00529578	0.0146429	0.000298834	0.00201623	0.0288975	0.0188929	0.014496	0.0214266	0.0124545	0.00532396	0.0112975	0.00419033	0.00915969	0.0107852	0.00193781	0.000978384	0.00428131	0.0140768	0.0101725	0.0171883	0.00584379	0.000699165	0.00469407	0.00351091	0.000832472	0.0092318	0.000960384	0.0179181	0.033	1.365207
180	-60.08082	-245.1836	185.1028	0.228003	0.421791	0.578208	0.771997	2.33355	0.000143163	0.00133653	0.00370194	0.000768919	0.000464501	0.00220868	0.000160707	0.000126617	0.0159327	0.000291953	0.00338233	0.0137287	0.0173505	0.00309084	0.00188315	0.00535853	0.00124276	0.00714567	0.00132898	0.00480867	0.010908	0.00401991	0.00623299	0.00070532	0.000482868	0.00648423	0.00352695	0.0167076	0.00131518	0.00398818	0.00530248	0.00309629	0.0227024	0.0108824	0.00499734	0.007533	0.00106509	0.00447877	0.0208053	0.00291751	0.00376097	0.00536631	0.0130086	0.000408358	0.0111489	0.00111929	0.00281247	0.00759492	0.0372581	0.0118771	0.00376208	0.00669073	0.00799469	0.00164321	0.00106701	0.00156689	0.00394512	0.0135185	0.00136533	0.00458983	0.00854491	0.00574719	0.018711	0.00120966	0.00843769	0.00395919	0.000874829	0.0108898	0.0279401	0.00941585	0.0135953	0.000524531	0.00170812	0.00535645	0.00443234	0.00342918	0.000101143	0.00262818	0.0168101	0.00165911	0.0092386	0.0275397	0.00527161	0.0027165	0.0310761	0.01001	0.00870173	0.00442704	0.00288175	0.00874857	0.00245284	0.00486441	0.00115632	0.026301	0.00443574	0.00712174	0.0141475	0.00872484	0.00253459	0.00640656	0.00145374	0.00639452	0.0496827	0.721817	0.0219819	0.025274	0.230927	0.0767277	0.285883	0.676614	1.47795	3.49793	13.0331	1.856474	0.000189527	0.00176937	0.00490084	0.00101794	0.000614933	0.00292397	0.000212753	0.000167623	0.0210926	0.000386503	0.00447772	0.0181748	0.0229696	0.00409183	0.00249302	0.00709392	0.00164524	0.00945984	0.00175938	0.00636599	0.0144407	0.00532179	0.00825158	0.000933743	0.000639248	0.00858419	0.00466917	0.0221184	0.0017411	0.00527978	0.00701972	0.00409905	0.0300547	0.0144068	0.00661576	0.00997261	0.00141003	0.00592925	0.0275432	0.00386236	0.00497898	0.00710422	0.0172215	0.000540607	0.0147596	0.00148178	0.00372331	0.0100546	0.0493244	0.0157235	0.00498046	0.00885756	0.0105838	0.00217537	0.00141256	0.00207433	0.00522277	0.0178965	0.0018075	0.00607628	0.0113122	0.00760846	0.0247707	0.00160141	0.0111703	0.0052414	0.00115815	0.0144166	0.0369887	0.0124652	0.0179982	0.000694404	0.00226131	0.00709117	0.00586778	0.00453975	0.000133899	0.00347933	0.0222541	0.00219642	0.0122306	0.0364587	0.00697886	0.00359625	0.0411403	0.0132518	0.0115198	0.00586077	0.00381502	0.0115818	0.00324721	0.00643979	0.0015308	0.0348188	0.00587228	0.00942816	0.0187293	0.0115504	0.00335543	0.00848136	0.00192455	0.00846543	0.0657728	0.755369
216	-57.6917	-243.0749	185.3832	0.209115	0.414647	0.585353	0.790885	1.985051	0.00116859	0.00657633	0.00153327	0.00101657	0.00452575	0.00692291	0.00108975	0.000134981	0.0033791	0.00147576	0.000990665	0.00279655	0.00871913	0.00874092	1.16118e-05	0.00340466	0.00055243	0.00310483	0.0176561	0.0030792	0.00935511	0.00773262	0.00915815	0.00685641	0.00396748	0.00593665	0.0016894	0.0112772	0.00489721	0.00156938	0.00345258	0.00604041	0.00853783	0.00353071	0.00501385	0.00195916	0.00721604	0.00390566	0.00267324	0.000737114	0.00465084	0.00337528	0.00947729	0.00185602	0.00067626	0.00127452	0.00167551	0.00170288	0.0141901	0.000938593	0.00638818	0.000943771	0.000720386	0.00308324	0.00918834	0.00755337	0.00309711	0.00462958	0.00407565	0.00497827	0.00856866	0.00239651	0.0494188	9.63131e-05	0.00162045	0.00728722	0.00177523	0.00631823	0.00749318	0.000729704	0.0082071	0.000623406	0.000225545	0.00560237	0.00117774	0.0014494	0.00457468	0.00252313	0.0126856	0.00292288	0.00560392	0.0186267	0.00132826	0.000473151	0.0146105	0.0023916	0.0199497	0.0129186	0.0105677	0.000244542	0.00556739	0.00733372	0.006136	0.0137416	0.00118027	0.0172205	0.00209063	0.00139997	0.000705502	0.00293406	0.0034413	0.00359817	0.0208747	0.330014	0.243061	0.146622	0.280303	0.0704757	0.274275	0.66792	1.49719	3.64598	14.1893	1.917931	0.0020665	0.0116293	0.00271138	0.00179767	0.00800316	0.0122422	0.00192707	0.000238695	0.00597548	0.00260968	0.00175186	0.00494532	0.0154186	0.0154571	2.05339e-05	0.00602067	0.000976897	0.00549046	0.0312224	0.00544514	0.0165432	0.0136741	0.0161949	0.0121246	0.00701595	0.0104981	0.00298747	0.0199421	0.00866005	0.00277522	0.00610541	0.0106816	0.015098	0.00624357	0.0088663	0.00346451	0.0127606	0.00690663	0.00472726	0.00130348	0.00822436	0.00596872	0.0167593	0.00328212	0.00119587	0.00225381	0.00296292	0.0030113	0.0250932	0.00165977	0.0112966	0.00166893	0.0012739	0.00545228	0.0162483	0.0133571	0.00547681	0.00818677	0.00720723	0.00880338	0.0151525	0.0042379	0.0873904	0.000170316	0.00286555	0.0128864	0.00313924	0.0111729	0.0132507	0.00129038	0.0145131	0.00110241	0.000398845	0.00990701	0.00208267	0.00256307	0.00808969	0.00446181	0.0224327	0.00516872	0.00990977	0.0329388	0.00234884	0.000836702	0.0258366	0.00422921	0.0352782	0.0228447	0.0186875	0.000432438	0.00984516	0.0129687	0.0108507	0.0243001	0.00208714	0.0304521	0.00369699	0.00247565	0.00124758	0.00518849	0.00608546	0.00636287	0.0369141	0.565495
252	-59.80757	-244.289	184.4814	0.00214587	0.179743	0.820257	0.997854	0.1733671	0.00163222	0.0888471	0.00501939	0.0440706	0.0390393	0.0540994	0.0135371	0.00492273	0.0305975	0.0224692	0.0127262	0.0069218	0.0557515	0.0148755	0.00607938	0.0458992	0.00805821	0.00298256	0.0459562	0.00363931	0.0115788	0.0362846	0.0536903	0.00651524	0.08672	0.0175567	0.0195746	0.0610281	0.00372701	0.00535472	0.0516536	0.0401973	0.0587855	0.0590808	0.0274087	0.0018239	0.025012	0.0181664	0.0249821	0.0150998	0.0159616	0.0759938	0.0797725	0.00566584	0.000807901	0.00735438	0.0121129	0.0038872	0.00821532	0.00122414	0.0215545	0.0279141	0.0020339	0.07587	0.0226711	0.0322096	0.0304525	0.0742335	0.0823325	0.0693598	0.0276485	0.0354965	0.0699482	0.0129438	0.0547681	0.0219262	0.00950138	0.0273224	0.0102718	0.00187632	0.140258	0.0320082	0.022576	0.00142015	0.0263629	0.0128519	0.00728745	0.0154972	0.0516486	0.0690891	0.0450758	0.0607731	0.049461	0.0103905	0.0976395	0.0127202	0.0586333	0.0295117	0.0479066	0.0633329	0.0172172	0.0197362	0.00494694	0.0245389	0.00793818	0.0264375	0.0382802	0.0136124	0.0210041	0.0317525	0.033671	0.0409897	0.0149717	0.265216	0.223901	0.0718312	0.439052	0.341917	0.592505	0.849345	1.17738	1.68775	2.92468	0.7759877	0.000509712	0.0277453	0.00156746	0.0137624	0.0121913	0.0168942	0.0042274	0.00153728	0.00955503	0.00701674	0.00397416	0.00216155	0.0174102	0.00464534	0.00189848	0.0143335	0.00251643	0.0009314	0.0143513	0.00113649	0.00361585	0.011331	0.0167665	0.00203459	0.0270811	0.00548264	0.00611279	0.019058	0.00116388	0.00167218	0.0161305	0.0125529	0.0183577	0.0184499	0.00855924	0.000569569	0.00781078	0.00567303	0.00780144	0.00471541	0.00498451	0.0237315	0.0249115	0.00176934	0.000252293	0.00229664	0.00378263	0.0012139	0.0025655	0.000382278	0.00673109	0.00871706	0.000635149	0.0236928	0.00707977	0.0100585	0.00950976	0.0231818	0.0257109	0.0216598	0.00863412	0.0110849	0.0218436	0.00404211	0.0171031	0.00684717	0.00296711	0.00853229	0.0032077	0.00058594	0.0438	0.00999556	0.00705007	0.000443488	0.00823265	0.00401343	0.00227574	0.00483951	0.0161289	0.0215753	0.0140763	0.0189783	0.0154458	0.00324477	0.0304911	0.00397229	0.0183101	0.00921597	0.0149604	0.0197777	0.00537663	0.00616326	0.00154484	0.00766305	0.00247895	0.00825596	0.0119542	0.00425091	0.0065592	0.00991573	0.0105148	0.0128003	0.00467538	3.202236
